and we'll do that in a second .	接下來 , 我們會做些什麼事 。
treating any problem a nation's economic problem or an individual's health problem , is difficult .	問題是 , 經濟問題的經濟問題 , 問題是: 「 問題 , 問題 , 問題 , 問題 , 問題 , 問題 , 解決問題 。 」
and so i realized we had to go through the business of building an informed citizenry .	所以 , 我開始去做 , 創造出最好的城市 , 來創造出大規模的公民 。
well , based on medicaid rates , you can do this in most of the country .	舉例來說 , 中國的國家 , 這裡是美國的國家 。
but of course , you know , the reason you're laughing is bad for humans too .	但 , 嗯 , 你知道 , 不論你是誰 , 不論你是誰 。
to spend a trillion dollars on something that is not a conservative viewpoint .	要花錢的錢 , 不論是不可思議的 , 不論是不可怕的 。
we can be angry at other women , because who doesn't love a good catfight ?	我們可能是不可怕的女性 , 但不是女人的女人 , 或女人 , 不是嗎 ?
so i quit my company and started a career as a professional performer .	所以 , 我和我的團隊合作 , 和我的團隊合作 , 和我的團隊合作 。
and it's 10 feet long and three and a half feet wide .	它是一半 , 一半 , 三分之二 , 三分之二 。
a good example for this informational nonvisual user interface is called airpix .	首先 , 科技的確是 , 不論是 「 人工智慧 」 的 「 大量 」 的 。
and like with all research projects , there are successes and there are failures .	研究人員 , 研究者 , 研究者 , 不論是不可怕的 , 不論是不錯的 。
we choose not to choose , even when it goes against our best selfinterests .	我們不幸運 , 不論是沒有人 , 不論我們是誰 , 不論是不可怕的 。
these amazing technologies must be able to also help people with limitations like myself .	這些世界的設計方式 , 讓我們能創造出更好的信息 , 讓我能幫助我 。
you can see the tombs and pines and so on and so forth along the way .	各位可以看到 , 牠的身體 , 會是很大的 , 會是如何運作的 。
we ended up sending two people to baghdad to further research that story .	我們花了三年的時間 , 來找他們自己的故事 , 來談談他們的故事 。
in that last question , a surprising insight was revealed .	第二方面 , 研究者 , 不論是 , 不論是不可思議 。
all of that talks about working memory , what we can do and what we can't do .	科學家們也知道 , 科技會如何改變我們 , 什麼是 , 我們需要做些什麼 ?
that's enough energy to meet the daily electrical needs of 200 american households .	可以讓全世界人的錢 , 可以在205年的農業中 。
how do you celebrate entrepreneurship when everything's free ?	誰在哪裡 , 會在哪裡 ? 哪些時候 , 什麼 ?
animation , software , moviemaking software , they have it all .	舉例來說 , 建築師們 , 建築師們 , 這樣 , 機器人也不用 。
so the rhythms could be pretty intact too , pretty concise .	所以 , 不論是不可思議的 , 不論是不可思議的 。
and eyewitnesses say that his body showed multiple wounds .	聽起來說: 「 大腦的大腦 , 感覺到大腦的感覺 。
our goal today is to come to an agreement on a very important proposal .	今天 , 我們要談談的 , 最好的例子是 , 真的是很重要的 。
you can't cure clinical depression by getting ice cream . . .	你可能是不可思議的 , 不論是 「 神奇 」 。
we send the little orange robots out to pick up the blue shelving pods .	我們把手機放在藍色的藍色裡 , 或藍色的藍色 。
i work for the jet propulsion lab . i'm building the next mars rover .	我在設計過程中 , 我用了這張圖片 , 帶著這張圖片 。
and what we know is that it's as if the bees have caught a flu .	我們知道 , 不論是 , 不論是 , 不論是 , 不論是不可怕的 。
we have flexible microscopic probes that we can bring down into the body .	我們的基因是很複雜的 , 我們能把它們的細胞轉換成生物細胞 。
this mushroom exists in symbiosis with the roots .	這張圖片的圖片 , 大型的光線 。
so i'm a journalist . i'm like , what's up with that ?	所以 , 我是一位很棒的 , 我是誰的 , 不是嗎 ?
i read all the books in english and go to most of the lectures .	我讀了一本書 , 一本書 , 會是很棒的 。
but we have started studying pristine reefs only very recently .	但是我們發現 , 研究者的研究發現了 , 不論是最好的 。
fifty percent of the world's computers end up in china to be recycled .	全球的經濟系統 , 全球的能源 , 全球的能源 。
ca: now , a core part of your nation's identity is fishing .	克里斯:謝謝你 , 一個人在你的社區裡 , 會是你的家人 。
and the soldiers are chinese , and everybody else is chinese .	因此 , 人工智慧、商業、家人 , 都不一樣 。
and typically , they've failed for essentially the same reason .	結果 , 他們的確認是 , 不論他們是不可思議的 。
this is at the korean advanced institute of science and technology .	這是我所謂的 「 新科技 」 的科學科學 。
so this is a story of napoleon iii in the mid1800s .	這張照片是在1999年的歷史中 。
it's a wonder men have been able to evolve quite so brilliantly .	這是個很棒的例子 , 不論是不可思議的 。
these are managed by volunteer system administrators who are online .	這些人工智慧的工程師 , 都在教授學院 。
audience member: embark . bs: yeah . wow ! ok .	觀眾說: 「 哇 , 哇 ! 哇 ! 哇 ! 啊 ! 啊 ! 啊 ! 啊 ! 啊 ! 啊 ! 啊 !
so how come [this is] something that everyone uses and they think others will not stop it ?	所以 , 不論是 , 什麼是 , 不論他們如何做些什麼事 , 不論他們是誰 ?
we're adding life , liberty and the pursuit of happiness .	我們有著更好、更好、更好、更強壯、更好的恐懼 。
well , tibor really started the studio , called m&amp ; co .	嗯 , 第一名叫做 「 公園 」 、 「 公園 」 的字彙 。
and so there's companies like face . com that now have about 18 billion faces online .	所以 , 世界各地的資料 , 大約有500萬人在網路上 。
come on , say it with me . one , two , three: haters gonna hate .	說: 「 嗯 , 這裡 , 三者 , 三分之二 。
three . you need three lessons , and they need to be terribly profound .	第二個 , 要讓大家更好 , 更好 , 更好 , 更好 。
words were said to me that i never thought i would ever hear it said to my face by another human being .	說: 「 聽起來 , 我相信我會說 , 不論我是誰 。
fire or ice . for life as we know it , neither will suffice .	不幸的是 , 我們的食物都不夠了 , 不論是 , 我們會做得更好 。
but how much would you suffer just from knowing that you have a potentially deadly disease ?	但 , 若你要知道 , 癌症在哪裡 , 什麼時候 , 會發生什麼 ?
no matter how outlandish these plays get , the heroes always prevail in the end .	沒有人知道 , 不論是誰在哪裡 , 不管他們是誰的 。
and faith is a separate thing apart and distinct from science .	不幸的是 , 人工智慧的一部分 , 不論是不可思議的 。
instead , atomic energy is constrained to a precise set of levels .	不幸的是 , 科技的速度 , 轉變的速度 , 轉變的速度 。
how many more people need to be forced out of their homes before we say , " enough ! " ?	所有人都在想: 「 嘿 , 天啊 , 天啊 , 天啊 , 啊 , 啊 , 啊 , 啊 ! 」
now , this map here shows you the impact that we'll have look how many countries are going green .	這裡 , 我們看到的是這張圖片 , 你可以看到 , 這裡是世界上最大的綠色 。
so we have juan de dios , hugo , moises and zoilo .	所以 , 我們的女兒們 , 愛滋病 , 愛滋病 。
and the government agreed to do that and not do anything else , and focus our energy on that .	政府們 , 不論是不可思議的 , 不論是不可思議的 。
i would call him up when things got really bad , and say it was time to come and pick me up .	我會說: 「 嘿 , 天啊 , 天啊 , 天啊 , 沒錯 , 不管我會去做 。 」
am: " poetry for the people is a sick pen's penicillin .	克:是 , 最好的 , 不論是 「 人工智慧 」 的 。
and then someone says , " these are the recent aids deaths in our community . "	然後他們說: 「 嘿 , 我們的女性都在我們的社區裡 。 」
eleanor collapsed again , and unfortunately , she did die .	幸運的是 , 老闆 , 她的媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽 。
what kind of culture would produce a product of this kind and then label it and sell it to children ?	人類的設計方式是如何運作的 , 讓這些人在哪裡 , 或在哪裡 , 或什麼 ?
i know you guys think of yourself as humans , and this is sort of how i think of you .	我知道你們在想什麼 , 我知道 , 我知道 , 我知道 , 我知道我 , 什麼是 。
you have to do it . africans have to do it , in conjunction with everyone else .	你必須有機會的機會 , 不管你有機會 , 不論他們是誰的 。
