and we'll do that in a second .	我們會再次做第二次 。
the socialevaluative judgments increase , the fear of those socialevaluative judgments .	社群主義者 , 人們的社會會受到影響力 。
we gave them instructions on how to create origami , and we gave them a sheet of paper .	我們把它們放在一起 , 把它們放到紙上 , 把它們放到紙上 。
and i was therefore able to photograph the fully assembled remains .	我可以拍攝攝影機 , 拍攝的照片 。
this is when we're like , " ok , we're going to be ok , this is actually going to work . "	這是我們說: 「 嗯 , 我們應該是這樣做 。 」
each layer makes it more difficult for law enforcement and others to find out who the real owner is .	每個人都需要更強大的選擇 , 讓它變得更有效 。
the last common ancestors between humans and chimps date somewhere between six and eight million years .	最近 , 人類和人類之間的差距 , 大約在六十萬年間 。
it's very easy just to slip into silverbullet thinking , as if some simple solution existed .	很簡單地 , 可以想像出一個簡單的解決方案 。
nonetheless , that's how it was presented , and at trial nobody even argued it .	不論是誰 , 不論是誰 , 甚至是人的 。
and they really preferred that the money would be used for higher salaries , more schools , whatever .	他們真的很高興 , 要賺錢 , 花費更多的錢 , 甚至是多樣性 。
in the us , policy reforms have been recommended in order to rebuild trust .	在我們的國家中 , 政策制度 , 信任的信任 , 相信自由的信任 。
and so the first step is to realize that we can do this together , and that there is no " us " and " them . "	所以 , 首先 , 我們必須了解到 「 人 」 的 「 人 」 、 「 人 」 , 或 「 人 」 、 「 人 」 。
in our team , we've estimated that you have more than 10 billion phages on each of your hands .	在我們的團隊中 , 我們有超過300個神經元 ,
i want you to think about it like this: your child comes into the house to you crying , in tears .	我想你希望你們在家裡的孩子們 , 把這兒帶回家裡 。
let me just focus on one of them: the superexponential growth with positive feedback .	讓我給大家看一個簡單的例子 , 一個小組成的小組合 。
and lastly , the only portrait of a male that leonardo painted , " the musician . "	最後 , 唯一的名字是 「 音樂 」 的名字 。
as far as colleges go , there's about 350 colleges around the world teaching video game courses .	即使在這個領域中 , 大約有三十個孩子在玩耍的遊戲 。
there are predator beetles , that attack other insects and still look pretty cute to us .	有時候 , 會議會議會議會議 , 甚至是其他的 。
it's a really , this graph , well i'll show it to you some other time when we have slides .	這真的很棒 , 我希望你們能看到這一點 。
but i've had a problem , because i make all this flying stuff and people say , " oh , i know your work .	但我有許多問題 , 因為我知道 , 有人說: 「 嗯 , 我知道 , 你會怎麼做 。
at two degrees centigrade of global warming , half the glaciers would disappear .	在兩十億個國家中 , 會議會議會議員會議員會議員 。
what is amazing is that they deliver literally everything: fruits , vegetables , of course .	最令人驚訝的是 , 所有人都可以被稱為 「 自由 」 、 「 無限 」 。
but actually , our nervous system is incapable of processing more than about 110 bits of information per second .	但 , 實際上 , 我們的神經系統 , 幾乎有超過100%的神經元 。
it has its own complexities , mainly having to do with the interacting flows from its eight propellers .	它是複雜的 , 使得更複雜 。
it's the moment where you're so lost in your work or a cause , you have totally selfforgotten .	這是你自己的人生 , 或你自己的人生 , 不管你在做什麼 , 或你自己的人生 。
to understand this theory , it helps to have a clear idea of one important way the brain processes information from our senses .	為了了解這一點 , 需要了解大腦的重要性 , 才能了解我們的大腦 。
these are the sorts of things that it makes sense for us to stay away from , because they might actually contaminate us .	這些都是我們在做的事 , 是因為我們不喜歡它 。
it's simply saying how many calories are consumed in a single year minus how many are produced .	意思是 , 數百年來 , 大部分的農夫都需要花很多錢 。
we analyzed this distance using our data , and we found that in the old days , people had it easy .	我們發現了這些數據 , 並且我們發現了這些數據 , 很快 , 很快 , 很快 。
one of the most impressive areas where this concept is taking place is in the area of machine learning .	其中之一是 , 最大的部分是 , 人類在實驗室中 , 其實是最好的 。
and it was at indiana i got the impression that , you know , the gene was likely to be dna .	這是我在印度的基因學院 , 你也知道 , 基因的確是如此的 。
my bones are aching . i go from birth to death . i'm never satisfied .	我媽媽是死的 , 我也不會死去 。
we can share and rip , mix and burn , but in fact , that's all illegal .	我們也可以用它 , 和平等 , 但 , 其實是 , 不管是如此 。
it's a really fun way to explore the lecture , and , i hope , a fitting homage .	它是一個很酷的玩具 , 我想要探索 , 來探索 , 去探索 。
no , the peacock's tail results from the mating choices made by peahens .	沒錯 , 要把手指出手指標準的選擇 。
we write them down in books , where they become narratives that we can then read and recognize .	我們寫了一本書 , 寫給他們 , 並且寫給他們 。
we heard about those already yesterday , and i suppose that most of you are familiar with that already .	我們今天聽到的 , 今天我還記得 , 今天 , 大多數人都在我身上 。
it actually has a small child at the bottom of its stalk , and it just drifted across beautifully .	它是一個小小的小小的小小的小小的小小 , 牠的小小的小小的小小的小小 。
and there were lots of widows and orphans , people like that , who needed a foster home .	還有許多人 , 或其他人 , 甚至是家人 。
and then so many people have been the domino when they talk about how they've been assaulted by powerful men .	所以 , 許多人在他們身上 , 他們會說他們是誰的權力 , 最強大的權利 。
or " the bailout of a load of stupid banks which lent to greece " ?	或是說 「 石油 」 或 「 農夫 」 或 「 農夫 」 或 「 農夫 」 的農夫 ?
the question is: what sort of impact is this going to have on our culture , and what's it going to mean for women ?	問題是 , 什麼是 , 我們如何改變女性的文化 ?
her family realized that if anyone had been educated about these signs , her death could have been prevented .	她的父母 , 任何人都能被診斷出來 , 即使在她身上的情況下 , 都沒辦法 。
being audacious and working on big , risky things makes people inherently uncomfortable .	身為人工智慧 , 不幸的是 , 許多人都不擅長 。
if you just change one letter in that content , you get a much better word , much better content: free .	如果你能改變一個更好的資訊 , 就能更加強大 , 更強大的力量 。
so the cofounder of nextdoor reached out to me and to others to try to figure out what to do .	所以 , 下一步 , 把我帶到另一邊 , 去找其他事情 , 試著做些什麼 。
