and we'll do that in a second .	我們必須再次做一次 。
these circles that keep growing in radius are called wave fronts .	這些系統會變得更高興 , 再往前走 。
we were totally surprised we had no idea that would happen .	我們已經被告知了 。
maybe you're scratching yourself , but you're not doing anything .	也許你不相信你 , 但你沒有什麼 。
in terms of dollars per what's stored , it's simply the best .	每一件事 , 它是最好的 , 它是最好的 。
in a sense , it tipped the balance for females .	換句話說 , 女性的選擇 。
zoe: the queen . lg: queen , yes .	克里斯:嗯 , 嗯 , 喔 , 喔 !
my friends and family urged me to quit this campaign .	我的朋友 , 和我的朋友們 。
we also evaluate these people much more positively overall . "	我們也在其他方面都能找到更多 。 」
and perhaps , a time will come when they get the rightful credit for it .	或許 , 如果有人會說話時 , 就會發生什麼事 。
and i think they're an excellent example of what the truth looks like .	我覺得這張圖片看起來像這樣 。
and i said , " what you mean it's higher than it's ever been ?	我說: 「 嗯 , 你現在都知道這一點 ? 」
but the real problem is the lack of other infrastructures .	但問題是 , 世界各地 。
so why don't we hear the question , " do you believe in gravity ? "	所以 , 我們不想告訴你們: 「 你不知道什麼 ? 」
rp: perfect . perfect answer . thank you very much , hendrik .	克里斯:好 , 很棒 , 非常謝謝你 。
now , we don't have to build these one at a time , either .	現在 , 我們不需要再一次做 。
now , if you know how the trick is done , where is the illusion ?	現在 , 如果你知道 , 到底是什麼樣子呢 ?
civility and respect can be used to boost an organization's performance .	政治主義者 , 不論是公民主義 。
it's time for us to go as far as it takes to change this condition together .	它會讓我們更快地去了解它的生命 。
and the baby's cry really penetrated me , as a mother .	媽媽的媽媽媽媽媽媽媽媽媽媽媽 。
the technology promises several undeniable benefits .	科技科技的科技是不可能的 。
and the battle of gay relatability had begun .	黑猩猩的黑猩猩 。
common sense tells us that the time for the journey should be one hour .	人們常常常常說 , 未來 , 我們的人生中有一天 。
what matters is that we're helping students have those conversations with each other .	問題是 , 我們要告訴他們 , 每個人都能做到 。
if they don't have any damage , they go to the grocery .	如果他們沒有任何人 , 牠們就會被殺死 。
this material , in fact , is tough , elastic and transparent .	這種材料 , 它的形狀 , 和生產力 。
went on , and eventually decided to devote myself , full time , to that .	後來 , 人們決定了 , 那時 , 我決定了 。
the ocean contains most of the exchangeable heat on the planet .	地球上地球上最大的地球是地球上的地球 。
when i was a kid , my mom knit me this beautiful sweater .	當我媽媽的時候 , 我媽媽媽媽媽媽媽媽媽媽媽媽媽媽媽 。
all these people were only being asked to do the thing that they could do that would help us .	這些人都知道 , 那些人都需要做些什麼 。
i had photographed , as i said , a lot of these kids .	我看到了一些小女孩 , 我說: 「 孩子們 。
i had to make a decision: should i speak up or should i stay quiet ?	我必須問我: 「 嗯 , 我應該要做些什麼 ?
we found that if you give people the tools , they'll do the right thing .	我們發現 , 若你知道 , 他們會做些什麼 。
so what does practice do in our brains to make us better at things ?	所以 , 我們的大腦到底如何運作 ?
i just kept saying , " but it's got such a great view . "	我會說: 「 嗯 , 真的很棒 。 」
the story on food , on water , on soil , on climate is all much the same .	關於水、水、水、水、水 , 所有水都一樣 。
but the guy , here , on the right , he's doing the stretch .	但這傢伙 , 他說: 「 嗯 , 這裡有一天 。
and in this particular case , we were just interested in the replicability of that .	在這個例子中 , 我們發現 , 大部分人都能做到 。
we can't make meaning out of these enormous statistics .	我們不能用這些數據來描述這些數據 。
now , here is a piece of mystery that i love: packaging .	現在 , 這是我所謂的 「 愛 」 的意思 。
the electricity on this fiberglass fence is only on the outside .	電池是唯一的電池 。
women , for the first time this year , became the majority of the american workforce .	美國的女人 , 那時 , 美國的領導者 。
what i want is a cure in the next 20 years , soon enough to protect me .	我現在要做的是 , 過去的三年 , 我已經有機會保護了 。
this picture is the hallmark of censorship in the book record .	這張圖書館的照片是書籍 。
as an artist , i thought we could start building a flying museum .	作為藝術家 , 我希望我們能建造一個新的建築物 。
like , now you can do whatever you want , like , you gotta get on with that .	好吧 , 你可以看到 , 你可以做些什麼 , 請你去做些什麼 。
i expected people to be wondering , " why did i draw a sheep ? "	我知道 , 有人問我: 「 什麼 ? 」
but there are no laws governing acoustic pollution yet .	但 , 沒有任何證據的證據 。
they dance , they act and the more they do , they are praised .	他們的行為 , 牠們 , 牠們 , 再次 , 牠們會變得更好 。
instead of decisions going up and down the organization , we want the team to decide .	不論是如何運作的 , 我們也要去問一個問題 。
dude , you go to riker's island academy .	哈囉 , 你就在加拿大氣候群 。
i didn't have any change to give him , and she was disappointed .	我沒有任何人 , 沒有任何人 。
what is it about the value of arts and artists that we still don't understand ?	藝術家的藝術家和藝術家 , 什麼是 , 我們不知道什麼 ?
but i thought , perhaps the ant won't know , it'll probably move in .	但是我想 , 或許 , 也許 , 或許 , 或許 , 或許會發生什麼 。
in fact , 70 percent of today's water is used to grow crops .	事實上 , 現今 , 每年有超過50%的食物 。
he said , " you are beautiful . you have grown into a gorgeous woman .	他說: 「 喔 , 妳的孩子們 , 都很棒了 。 」
how does life change when you choose to be unapologetically yourself ?	你的人生中 , 什麼時候會改變你的人生呢 ?
" i wish ashley judd would die a horrible death .	我說: 「 嗯 , 我死死了死刑 。
and this was a piece of technology with someone called claire interacting with this boy .	這是一個叫做 「 聰明人 」 的名字 。
people in the community need to be able to get from one place to another as quickly as possible .	美國人需要更多的機會 , 只需要更多的機會 。
i could fight by raising my voice and reprimanding her for her words .	我可以用聲音和聲音和聲音 。
this is why , in " the meme machine , " i called it memetic drive .	這就是為什麼我稱之為 「 電池 」 ,
i'll walk by someone i know and barely acknowledge them .	我走過去 , 有人知道我是誰 。
if you just ask an opinion of how , everyone can interpret it .	如果你問一個問題 , 每個人都能問他們 , 什麼都不需要 。
in this one , scientists looked at children who were reading for pleasure .	在這個例子中 , 科學家們告訴孩子們 。
so in order to win , what alphago had to do was develop intuition .	所以 , 要做些事 , 該是如何運作的 。
tragically , though , climate change is really great at intersectionality .	氣候變遷 , 它是全球暖化 。
fred sexton was a friend of this guy , george hodel .	亞馬遜是一位朋友 , 他是家人 。
so we scrapped that in the new design process , and we start with the person .	所以 , 我們發明了新的模型 , 我們開始設計 。
