and we'll do that in a second .	我們也要做了 。
and this is actually not the first time this happened , because history shows us accessibility ignites innovation .	第二旦 , 我們在一個人中 , 我們會用了 , 不管 , 不管 。
and there was a little study about people who don't handshake , and comparing them with ones who do handshake .	不管 , 不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
some of these lawyers were successful ; they managed to get new trials for their clients .	不管的是 , 不管的是 , 不管 , 不管 , 不管 。
here you're just another body , and i felt like i constantly had to prove my worth all over again .	所以 , 我說: 「 嗯 , 不管 , 不管 , 不管 。 」
it causes these vast bleaching events that are the first signs of corals of being sick .	不管的 , 不管的 , 不管 , 不管 , 不管 。
if i have an art , it's deconstructing things that really scare the living hell out of me .	我很喜歡 , 不管 , 不管 , 不管 , 不管 , 不管 。
what are the implications of this on society , on evolution and what are the stakes in this game ?	更重要的是 , 這種人都能做了 , 不管的 ?
now it sounds crazy . but in some places around the world , like scandinavia , you already have that .	不管的是 , 不管的是 , 不管的是 , 不管的是 。
we have no such aversion towards copying what other people have , because we do that nonstop .	我們能做 , 不管 , 不管 , 不管 , 不管 , 不管 。
but as ridiculous as that sounds , that's exactly what's happening in our classrooms right now .	但 , 不管的是 , 不管的是 , 不管的是 , 不管的 。
enough of the mass shootings in malls and movie theaters and churches and schools .	最大的 , 不管 , 不管 , 不管 , 不管 , 不管 。
when the shutter released , i was overcome with a deep sense of joy and righteousness .	所以 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 。
but i am going to try to get your curiosity going about it and clear up some of the misunderstandings .	我知道 , 不管的是 , 不管 , 不管 , 不管 。
a selforganizing system is one where a structure appears without explicit intervention from the outside .	更大的 , 不管的 , 不管的是 , 不管 , 不管 。
imagine going into a restaurant and getting this big menu card , but you have no idea what the price is .	所以 , 一旦 , 不管的是 , 不管 , 不管 , 不管 , 不管 , 不管 。
and she'll come in to sit at this computer it's like a video game for a kid ; she's hooked .	但 , 我說: 「 嘿 , 我會說: 「 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 !
he came over to a piano that was there , and he balanced himself and began playing something like this .	但 , 我說: 「 嘿 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 。
notwithstanding the fact that the building , as a green building , is very much a pioneering building .	更管的 , 不管的是 , 我們有一千萬人 , 不管的 。
it is , as steven johnson has talked about , an emergent phenomenon .	第二旦 , 不管的是 , 不管 , 不管 , 不管 , 不管 。
the region’s bamboo plants produce massive amounts of fruit just once every few decades .	地球上 , 我們在地球上 , 我們會在地球上 , 更大的 。
you may know that we shed our skin , losing about 3040 , 000 skin cells per hour .	今天 , 我們在這個國家中 , 我們在地球上 , 一十% , 一千年 。
of course , to start with , a lot of insects don't need to have sex at all to reproduce .	所以 , 若 , 我們會用這些東西 , 讓我們有更好的 。
i know it doesn't look like a school , but it is something we decided to do , and it is extremely , extremely green .	我知道 , 不管的是 , 不管的是 , 不管的是 。
and we think it is normal that a white employee is a better hire than a black employee .	我們能用這些人 , 讓我們所用的 , 不管 。
this is a way to reanimate the world , and that's what's so exciting about this perspective .	不管的是 , 不管的 , 不管的 , 不管的 。
now , if i'm being honest with you , my first inclination was to politely decline .	我說: 「 嗯 , 不管 , 不管 , 不管 。 」
the planet is now 1 . 1 degrees celsius warmer than it was before industrialization .	一千年 , 一千年 , 一千個國家 , 一千年 , 不管的 。
many individuals with ocd actually understand the relationship between their obsessions and compulsions quite well .	不管的是 , 不管 , 不管 , 不管 , 不管 。
we're going to show you what the diameter at breast height of a big redwood is .	我們會把這些人上 , 我們會在一個人上 , 不管 , 不管 。
but it always assumed that you had a clitoris , though , and i thought , this doesn't fit me .	但 , 不管的是 , 不管的是 , 不管 , 不管 , 不管 。
i mean , the point is , the nih spends about 5 . 5 billion dollars a year on neuroscience research .	我發現了 , 一千年 , 一千年 , 一千年 , 一千年 , 一千年 。
that's also why most of the drugs , not all , on the market can present some kind of serious side effect too .	不管的是 , 不管的是 , 不管的是 , 不管的 。
but there are days when the horizon disappears ; there's no longer a top or a bottom .	但 , 不管的是 , 不管 , 不管 , 不管 , 不管 。
so , again , going back to this the idea that a tiny human gesture dictated the design of this product .	所以 , 若 , 我們會在這個國家中 , 我們也有更大的 。
but he invited me to come to a ceremony they were having that day for her grandmother .	但 , 我說: 「 嘿 , 不管 。 」
let’s draw the chamber on a coordinate grid , with the southwest corner at the point .	所以 , 一旦 , 我們有一千年 , 一一人 , 不管了 。
the largest set piece in the opera is called the system . it's a series of books .	最大的 , 不管的 , 不管 , 不管 , 不管 , 不管 。
what were people now doing for the first time that made that difference between stagnation and rapid , openended discovery ?	所以 , 這種人 , 不管的是 , 不管的 , 不管的 , 不管的 。
so matter and the forces of nature all are put together under the rubric of vibrating strings .	我們有更大的 , 不管的 , 不管 , 不管 , 不管 。
i didn't know who she was , and she said , " did you get george abbott to talk ? "	我說: 「 嘿 , 我說: 「 噢 , 噢 , 噢 , 噢 , 噢 ? 」
ln: so they tested a bunch of the fragments , and they got the same result for each one .	克: , 不管的是 , 不管 , 不管 , 不管 , 不管 。
" listen , i'm going back to the swamp mermaid . can you call me in a little while ? "	他說: 「 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 !
so biologists can make all the mutant fruit flies they want without worrying about it .	所以 , 這種人 , 不管 , 不管 , 不管 , 不管 。
all different sectors have facts , and there are organizations trying to spread awareness about these facts .	不管的是 , 我們也能用這些人 , 更容易 , 不管 。
well , except they've been prewarned now , and they'll know you're making it up .	不管的是 , 不管 , 不管 , 不管 , 不管 。
but i had no idea what the context was or what that even , what it even meant to the people who heard it .	我不知道 , 不管 , 不管 , 不管 , 不管 , 不管 。
this is actually a method that silicon valley pioneered in order to sell us products .	不管的是 , 一個人都能在這個國家 , 讓我們所用的 。
and if you make money through markups , then obviously , you will go to where the people have the most income .	但 , 不管的是 , 不管的是 , 不管的是 , 不管的是 。
that's still about us , and if we carry on thinking about us , we are in deep , deep trouble .	不管的是 , 不管的是 , 不管的是 , 不管的是 。
now , there's inscriptions on this disc , but we actually don't know what it means .	不管 , 不管 , 不管 , 不管 , 不管 , 不管 。
this is actually exactly what i say to the people who visit us at the la crosse public library .	不管 , 我會說: 「 嗯 , 噢 , 噢 , 噢 , 噢 , 很棒的 。
so basically i want to ask: what went right and what went wrong in these 50 years when we talk about democracy ?	他說: 「 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 , 噢 ?
one way to see this is if you're just youtube , for example , you want to always show the more interesting next video .	不管 , 我會說: 「 嗯 , 不管 , 不管 。 」
saying to thordis that i raped her changed my accord with myself , as well as with her .	但 , 我說: 「 嘿 , 我會說: 「 噢 , 噢 , 噢 , 噢 , 噢 , 噢 !
we take this traditional method of weaving and make a design made by a smart material that records shape .	我們有更大的 , 我們也能在這些國家中 , 我們也有更大的 。
