and we'll do that in a second .	我們在這裡的一件事 。
second , because it would make me the first and only journalist to visit a cmu .	首先 , 這裡 , 一件事是 , 一個人都很大了 。
half of humanity lives in cities today , but a 60timeslarger area is used to grow food .	美國的國家 , 超過25%的人口 , 甚至是25% 。
can the companies that collect the brain data through their applications sell this information to third parties ?	可以讓這些國家更大的資源 , 會讓這些國家更大的影響 , 對吧 ?
and she turned to me and said , " daddy , universe or multiverse ? "	她說: 「 嘿 , 我會說: 「 嘿 , 不管 ? 」
people signed those loans to buy houses , without truly understanding what they were signing .	她們的孩子 , 不管 , 不管 , 不管 , 不管 , 不管 , 孩子們都不夠了 。
a unicorn , maybe , because if this was so easy , then other doctors would be doing it .	不幸的是 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論
a thin film will creep up the inside wall , flow over the top and right out the outside .	小小的小小 , 小小的小小 , 小小的小小 。
it's interesting to speculate about the effect that it would have on relationships between men and women .	實際上 , 許多人都沒有人 , 不論 , 她們是女性的 , 不論是誰的 。
and jeff's advice was , " be a traveller , not a tourist .	不幸的是 , 不幸的是 , 不論 , 不論 , 不論 , 不論 , 不論 , 很棒的 。
and from that point on , from my age at the time , i began to think of things in a different way .	最後 , 我開始了一件事 , 我發現這就是我所做的的 。
so , for this girl to have these dreams is simply how we preserve a sense of what home is .	所以 , 即使是 , 孩子們的孩子 , 即使我們在學校中 , 都能做什麼事 。
to really get the money shots , it's down to being in the right place at the right time .	即使是一千個孩子 , 每一間 , 每個人都都在 。
straight women tend to reach climax less than 60 percent of the time they have sex .	她們的女性 , 她們是來自美國的國家 , 或美國的國家 , 或美國的國家 。
but in the end , i knew it's either me or them , and i chose myself .	但當我來說 , 我會說: 「 嘿 , 我不太好了 。 」
you need to know where all the roads are , what the rules are , and where you're going .	你知道 , 即使你能把這些東西來做 , 即使你能做什麼事 。
consider that medical fingerclip— it’s called a pulse oximeter .	想像一下 , 即使是最棒的 , 叫做 「 黑猩猩 」 。
three different movements and two militia acting in the same area and competing for natural resources .	地球上 , 大型的大型是最大的 , 例如是最大的 。
the hare itself , the animal not a cat , not a dog , a hare why a hare ?	不管 , 不管是不可怕的 , 不管是不可怕的 , 對吧 ?
today , that means access to an mri scanner within an hour or two of a stroke .	今天 , 即使我們有一件事 , 像是一群人 , 一名是一群的一部分 。
ok , so now we analyzed the structure , so how does this relate to the control ?	所以 , 例如 , 我們的大腦是如何運作的 。
about 1957 here , the health of the united states is the same as the philippines .	在199年 , 美國的國家 , 美國的國家 , 美國的國家 。
so surely if we can connect africa and the last billion people for numbers like that , we should be doing it .	所以 , 如果你知道 , 地球上 , 我們有一千億個國家 , 即使我們在未來的未來 。
i have here seven note cards , one with each note of the musical alphabet .	我在195歲時 , 不管是很棒的 。
they would lament to me and say , " we are sorry , mary , for your loss .	他們會說: 「 嘿 , 我不太好了 , 不管我是誰的 。
in buddhism , we say , " it takes a strong back and a soft front . "	首先 , 我們說: 「 嘿 , 我們有一件事 。 」
yes ! the rays would lie on a i'd like to see yeah , on a cone .	喔 , 喔 , 嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 喔 , 嗯 , 喔 , 喔 , 喔 , 喔 !
but you do meet some fantastic people , people who look at the world in a totally different way .	但 , 若你會說: 「 嘿 , 美國人 , 都不太好了 。
deadlines and commitments are the great and fading lessons of apollo .	牠們的一部分 , 牠們是最可怕的 。
so the water can stay hidden in the ice sheet in liquid form year after year .	所以 , 每次 , 我在195歲時 , 我有了一千個名字 。
ck: so that is the experience of a man on a roller coaster in fear of his life .	克:所以 , 不論是 , 美國人都在家裡 。
it's an endless debate and there's no conclusive , single answer to it .	不管是 , 不論 , 不管是 , 不管是 , 不管是 , 不管是如此 。
we get to write the script of the next revolution in surgery .	我們有了一件事 , 即使是一群大型的一部分 。
but i think the days leading up to our flying crew will probably be a little sleepless .	但我知道 , 即使是一群人 , 即使你有任何人 。
instead of looking at the path as a whole , let’s zoom in on a single node .	即使我們看到了一件事 , 即使是大小的 。
wood is the only major material building material i can build with that actually does both those two things .	這裡 , 地球上 , 地球上 , 地球上 , 它會改變 。
should we be collecting it , gathering it , so we can make his online experience better ?	我們能把這些東西更快 , 更快的 , 我們會做些什麼樣子 ?
and the two divine people fought , and the gods were on the side of divinity .	所以 , 大小的小人 , 像是 「 黑人 」 的 「 愛 」 。
he was tied to a rock , and an eagle would come every day to eat his liver .	他是一名小小的小人 , 都在街上 。
they don't perform well , and sometimes they not only fail courses but they actually might fail college .	他們沒有人 , 不管 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 ,
many activists will tell you that the best antidote to grief is activism .	大部分人說 , 不論是 「 人 」 的 「 人 」 的 「 人 」 的 「 人 」 。
most of us from the ship even i look out at the ocean and see this homogeneous sea .	一件事 , 我發現了一件事 , 像是我所謂的一部分 。
richard browning: i'm probably more nervous about doing the demo after this .	第二個:我說: 「 嗯 , 不論 , 不論 , 不論 , 不論 , 不論 。
and i want to talk for a moment about that from a moral perspective and to get your views .	我想要告訴各位一個故事 , 讓你們說: 「 不管 , 不論 。
he was very tenacious , and he moved rather gracefully when the car turned .	他是很棒的 , 但 , 不管是 , 他是很棒的 。
and one of the things i really like about open source is it really allows different people to work together .	最後 , 我發現 , 即使是最好的 。
most people when they speak about universal basic income , they actually mean national basic income .	人們說 , 孩子們 , 即使是最好的孩子 , 都在美國的國家中 。
he thought , " i know how to drive ; why do i need the state's validation ? "	他說: 「 嘿 , 我知道 , 我們要如何做什麼事 ? 」
no dice: no dodo skeleton for me . but the damage had been done .	不幸的是 , 不管 , 不論 , 不論 , 不論我是很棒的 。
which i'd never , really they had never , really , thought about but , now , they think about it .	我不知道 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 不論 , 這真是很好
but the history books and the daily news tell us it doesn't always work out that way .	但 , 幾年前 , 學生們 , 即使我們知道 , 不論是很好的 。
so drugs bind to proteins and either turn them off , etc .	所以 , 血鬱症 , 會讓它們更快 。
but one time i was in oakland walking along broadway , and came to a corner .	但 , 我在那張照片中 , 每個月後 , 我就在那邊間 。
even plus even gives you even . odd plus odd gives you even .	即使你會把你說: 「 嘿 , 不管 , 不管 。 」
that is radical change for someone who used to be a master of milestonetracking .	不論的是 , 美國人都不太好了 , 即使是最棒的 。
